record_id,product_id,product_name,category,store_id,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted,mapped_shelf_life,life_ratio,mapped_ideal_temp,temp_diff
49040,MEA_CHI_463,Chicken,Meat,STORE_027,Midwest,SUPPLIER_11,2023-11-10,2023-11-14,4,4,1.0,0.0,15.54,10.66,494,0.9,4,0,11,161,0.18,0,66.5,10,7,0.156,0,A,3,0,0.0,15.54,494,0,0.0,7676.76,0.0,2410.72,31.4,6,0,6.5,0.46153846153846156,1.0,0.0
49041,PRO_APP_123,Apples,Produce,STORE_005,Southeast,SUPPLIER_08,2024-09-27,2024-10-03,6,6,10.0,2.0,1.51,0.73,121,0.6,4,0,9,23,0.13,1,20.7,10,6,0.168,0,A,5,0,0.0,1.51,113,8,6.6,170.63,5.84,82.3,48.2,9,1,12.0,0.4166666666666667,8.0,2.0
49042,FRO_ICE_817,Ice Cream,Frozen_Meals,STORE_035,Midwest,SUPPLIER_06,2023-06-18,2024-04-03,360,290,-18.9,1.1,6.72,3.64,226,0.3,6,1,6,4,0.46,0,70.2,8,8,0.174,0,A,288,0,0.0,6.72,226,0,0.0,1518.72,0.0,696.08,45.8,8,0,212.3,1.3565708902496467,-20.0,1.1000000000000014
49043,PHA_EYE_806,Eye Drops,Pharmaceuticals,STORE_028,Northeast,SUPPLIER_20,2023-04-22,2023-06-10,56,49,5.6,0.6,226.11,135.47,494,0.85,5,1,4,22,0.22,0,36.3,6,7,0.201,0,B,49,0,0.0,226.11,494,0,0.0,111698.34,0.0,44776.16,40.1,9,1,381.6,0.12840670859538783,5.0,0.5999999999999996
49044,REA_SAL_708,Salads,Ready_to_Eat,STORE_017,West,SUPPLIER_12,2024-06-09,2024-06-11,2,2,3.0,1.0,5.45,3.31,153,0.9,6,1,6,150,0.3,2,13.2,8,6,0.177,0,B,1,0,0.0,5.45,153,0,0.0,833.85,0.0,327.42,39.3,6,0,3.0,0.3333333333333333,4.0,-1.0
49047,DAI_MIL_329,Milk,Dairy,STORE_047,Northeast,SUPPLIER_10,2024-03-09,2024-03-18,10,9,5.5,1.5,7.62,3.59,420,0.7,5,1,3,84,0.35,0,31.4,9,5,0.213,0,B,8,0,0.0,7.62,420,0,0.0,3200.4,0.0,1692.6,52.9,8,0,17.5,0.45714285714285713,4.0,1.5
49049,PHA_ANT_876,Antibiotics,Pharmaceuticals,STORE_041,Midwest,SUPPLIER_01,2023-08-15,2024-06-27,423,317,3.6,1.4,271.49,119.76,119,0.85,1,0,8,0,0.48,0,45.9,4,10,0.198,0,B,317,0,0.0,271.49,0,119,100.0,0.0,14251.44,-14251.44,0.0,7,0,381.6,0.830712788259958,5.0,-1.4
49050,PRO_GRA_332,Grapes,Produce,STORE_006,Southeast,SUPPLIER_20,2024-05-12,2024-05-16,6,4,8.7,0.7,7.7,4.25,392,0.6,6,1,5,168,0.31,0,24.3,8,9,0.145,0,A,3,0,0.0,7.7,392,0,0.0,3018.4,0.0,1352.4,44.8,9,0,12.0,0.25,8.0,0.6999999999999993
49051,DAI_CRE_268,Cream,Dairy,STORE_016,Southeast,SUPPLIER_13,2024-02-22,2024-03-14,25,21,2.8,1.2,9.66,5.49,487,0.7,3,0,2,30,0.31,0,59.7,6,10,0.165,0,A,18,0,0.0,9.66,487,0,0.0,4704.42,0.0,2030.79,43.2,10,0,17.5,1.0285714285714285,4.0,-1.2000000000000002
49052,SEA_TUN_590,Tuna,Seafood,STORE_022,West,SUPPLIER_17,2024-05-13,2024-05-16,4,3,0.9,0.9,27.41,14.76,185,0.95,0,0,5,74,0.23,0,18.5,5,9,0.186,0,B,3,0,0.0,27.41,171,14,7.6,4687.11,206.64,1956.51,41.7,9,0,4.5,0.6666666666666666,0.0,0.9
49053,PRO_APP_494,Apples,Produce,STORE_013,Northeast,SUPPLIER_13,2023-08-01,2023-08-06,7,5,1.5,6.5,5.39,2.21,117,0.6,1,0,8,28,0.47,5,66.6,7,6,0.31,0,B,4,0,0.0,5.39,106,11,9.4,571.34,24.31,312.77,54.7,10,0,12.0,0.3333333333333333,8.0,-6.5
49055,BEV_KOM_949,Kombucha,Beverages,STORE_008,West,SUPPLIER_03,2023-05-03,2023-05-20,20,17,5.0,0.0,2.04,0.89,206,0.4,2,0,5,12,0.39,0,4.2,6,5,0.202,1,C,14,1,0.17,1.69,144,62,30.1,243.36,55.18,60.02,24.7,9,0,18.5,0.7567567567567568,5.0,0.0
49056,DEL_HUM_347,Hummus,Deli,STORE_003,Midwest,SUPPLIER_13,2023-03-28,2023-04-03,6,6,2.1,1.9,12.67,6.41,373,0.75,1,0,3,83,0.18,5,37.5,9,10,0.115,0,A,4,0,0.0,12.67,373,0,0.0,4725.91,0.0,2334.98,49.4,10,0,8.5,0.47058823529411764,4.0,-1.9
49058,FRO_FRO_847,Frozen Desserts,Frozen_Meals,STORE_006,Southeast,SUPPLIER_15,2023-11-03,2024-02-03,98,92,-20.8,0.8,8.88,3.93,371,0.3,4,0,11,1,0.28,0,49.5,4,6,0.232,1,C,90,1,0.22,6.93,141,230,62.0,977.13,903.9,-480.9,-49.2,6,1,212.3,0.42392840320301456,-20.0,-0.8000000000000007
49059,REA_SAL_142,Salads,Ready_to_Eat,STORE_034,Southeast,SUPPLIER_09,2023-05-13,2023-05-13,1,0,4.0,0.0,12.99,8.48,247,0.9,5,1,5,458,0.31,0,20.7,9,10,0.209,0,A,0,1,0.43,7.4,247,0,0.0,1827.8,0.0,-266.76,-14.6,8,0,3.0,0.0,4.0,0.0
49060,DAI_BUT_817,Butter,Dairy,STORE_018,West,SUPPLIER_11,2023-08-27,2023-09-11,18,15,2.9,1.1,5.67,3.55,164,0.7,6,1,8,17,0.18,0,49.1,8,6,0.217,0,B,14,0,0.0,5.67,164,0,0.0,929.88,0.0,347.68,37.4,6,1,17.5,0.8,4.0,-1.1
49061,FRO_ICE_750,Ice Cream,Frozen_Meals,STORE_035,Midwest,SUPPLIER_01,2024-06-13,2025-03-14,294,274,-18.1,1.9,5.45,3.12,157,0.3,3,0,6,1,0.34,1,43.3,9,6,0.185,0,B,273,0,0.0,5.45,157,0,0.0,855.65,0.0,365.81,42.8,7,0,212.3,1.2859161563824775,-20.0,1.8999999999999986
49062,DEL_HAM_847,Ham,Deli,STORE_012,Northeast,SUPPLIER_14,2024-12-02,2024-12-11,12,9,5.1,1.1,8.09,3.88,53,0.75,0,0,12,9,0.42,1,67.3,5,10,0.191,0,B,7,0,0.0,8.09,49,4,7.5,396.41,15.52,190.77,48.1,6,0,8.5,0.8235294117647058,4.0,1.0999999999999996
49064,PRO_AVO_543,Avocados,Produce,STORE_019,Northeast,SUPPLIER_08,2024-05-15,2024-05-21,8,6,8.1,0.1,5.47,2.68,472,0.6,2,0,5,118,0.21,0,36.6,7,9,0.149,0,A,3,1,0.17,4.54,439,33,7.0,1993.06,88.44,728.1,36.5,9,0,12.0,0.25,8.0,0.09999999999999964
49065,BEV_COL_633,Cold Brew Coffee,Beverages,STORE_021,Southeast,SUPPLIER_01,2024-04-20,2024-05-07,19,17,10.1,5.1,8.37,5.33,32,0.4,5,1,4,3,0.22,0,21.0,7,10,0.142,0,A,14,0,0.0,8.37,32,0,0.0,267.84,0.0,97.28,36.3,7,1,18.5,0.7567567567567568,5.0,5.1
49066,REA_SAL_544,Salads,Ready_to_Eat,STORE_022,West,SUPPLIER_19,2023-10-01,2023-10-02,1,1,3.7,0.3,14.33,6.15,431,0.9,6,1,10,775,0.14,1,4.4,4,9,0.138,1,B,0,1,0.52,6.88,301,130,30.2,2070.88,799.5,-579.77,-28.0,10,0,3.0,0.0,4.0,-0.2999999999999998
49067,SEA_SHR_764,Shrimp,Seafood,STORE_019,Northeast,SUPPLIER_04,2023-03-03,2023-03-06,4,3,-1.4,1.4,24.98,13.37,140,0.95,4,0,3,55,0.13,2,41.5,9,9,0.171,0,A,0,1,0.61,9.74,87,53,37.9,847.38,708.61,-1024.42,-120.9,9,1,4.5,0.0,0.0,-1.4
49068,DAI_COT_170,Cottage Cheese,Dairy,STORE_045,Southwest,SUPPLIER_11,2023-11-12,2023-11-27,15,15,1.7,2.3,4.6,2.21,489,0.7,6,1,11,54,0.32,3,15.5,5,9,0.163,0,B,12,0,0.0,4.6,489,0,0.0,2249.4,0.0,1168.71,52.0,6,0,17.5,0.6857142857142857,4.0,-2.3
49069,PHA_ANT_965,Antibiotics,Pharmaceuticals,STORE_003,Midwest,SUPPLIER_11,2023-07-29,2024-05-10,319,286,6.8,1.8,229.1,121.54,354,0.85,5,1,7,2,0.27,0,41.4,7,6,0.233,1,B,284,0,0.0,229.1,247,107,30.2,56587.7,13004.78,13562.54,24.0,6,0,381.6,0.7442348008385744,5.0,1.7999999999999998
49070,REA_FRE_224,Fresh Pasta,Ready_to_Eat,STORE_021,Southeast,SUPPLIER_10,2024-05-03,2024-05-05,3,2,7.3,3.3,6.49,3.7,459,0.9,4,0,5,212,0.25,3,6.0,4,6,0.299,1,C,2,1,0.23,5.0,321,138,30.1,1605.0,510.6,-93.3,-5.8,8,1,3.0,0.6666666666666666,4.0,3.3
49071,DAI_BUT_892,Butter,Dairy,STORE_002,Northeast,SUPPLIER_16,2024-01-09,2024-01-22,16,13,2.3,1.7,3.93,2.09,279,0.7,1,0,1,27,0.38,0,10.6,7,6,0.211,1,B,13,0,0.0,3.93,195,84,30.1,766.35,175.56,183.24,23.9,10,0,17.5,0.7428571428571429,4.0,-1.7000000000000002
49072,DAI_CRE_786,Cream,Dairy,STORE_025,Southwest,SUPPLIER_19,2024-11-28,2024-12-13,18,15,3.4,0.6,2.99,1.68,159,0.7,3,0,11,12,0.12,0,11.1,10,7,0.144,0,A,15,0,0.0,2.99,154,5,3.1,460.46,8.4,193.34,42.0,10,0,17.5,0.8571428571428571,4.0,-0.6000000000000001
49073,BEV_KOM_174,Kombucha,Beverages,STORE_037,Northeast,SUPPLIER_10,2023-10-20,2023-11-09,24,20,4.3,0.7,7.56,3.27,154,0.4,4,0,10,3,0.34,0,30.5,6,10,0.127,0,A,17,0,0.0,7.56,50,104,67.5,378.0,340.08,-125.58,-33.2,8,0,18.5,0.918918918918919,5.0,-0.7000000000000002
49074,DEL_SAL_415,Salami,Deli,STORE_004,Southeast,SUPPLIER_13,2023-09-17,2023-09-23,7,6,3.8,0.2,16.22,7.97,146,0.75,6,1,9,25,0.3,0,33.2,9,5,0.202,0,B,3,0,0.0,16.22,80,66,45.2,1297.6,526.02,133.98,10.3,10,0,8.5,0.35294117647058826,4.0,-0.20000000000000018
49075,REA_SUS_463,Sushi,Ready_to_Eat,STORE_033,Southeast,SUPPLIER_01,2024-06-29,2024-07-03,5,4,0.5,3.5,6.34,2.73,285,0.9,5,1,6,88,0.36,2,4.4,5,8,0.233,0,B,2,1,0.14,5.45,182,103,36.1,991.9,281.19,213.85,21.6,7,0,3.0,0.6666666666666666,4.0,-3.5
49076,REA_WRA_905,Wraps,Ready_to_Eat,STORE_041,Midwest,SUPPLIER_06,2023-10-16,2023-10-17,1,1,5.6,1.6,11.12,6.32,123,0.9,0,0,10,192,0.26,1,29.0,9,10,0.109,0,A,0,1,0.57,4.78,123,0,0.0,587.94,0.0,-189.42,-32.2,8,0,3.0,0.0,4.0,1.5999999999999996
49077,REA_SAN_198,Sandwiches,Ready_to_Eat,STORE_018,West,SUPPLIER_10,2023-04-18,2023-04-19,2,1,6.4,2.4,14.16,8.88,66,0.9,1,0,4,45,0.23,1,46.8,6,10,0.233,0,A,0,1,0.48,7.36,66,0,0.0,485.76,0.0,-100.32,-20.7,8,0,3.0,0.0,4.0,2.4000000000000004
49078,DAI_YOG_492,Yogurt,Dairy,STORE_035,Midwest,SUPPLIER_17,2024-08-02,2024-08-15,17,13,0.2,3.8,10.77,4.66,308,0.7,4,0,8,21,0.4,3,26.9,7,8,0.217,0,B,11,0,0.0,10.77,250,58,18.8,2692.5,270.28,1257.22,46.7,9,0,17.5,0.6285714285714286,4.0,-3.8
49080,BAK_MUF_709,Muffins,Bakery,STORE_009,Northeast,SUPPLIER_13,2023-02-09,2023-02-13,4,4,23.2,3.2,6.77,3.06,424,0.5,3,0,2,142,0.12,1,65.9,9,5,0.238,0,B,1,1,0.39,4.13,266,158,37.3,1098.58,483.48,-198.86,-18.1,10,0,4.5,0.2222222222222222,20.0,3.1999999999999993
49081,MEA_SAU_944,Sausages,Meat,STORE_030,Southwest,SUPPLIER_16,2024-05-02,2024-05-04,3,2,-5.1,6.1,18.41,10.49,370,0.9,3,0,5,187,0.36,5,53.6,5,7,0.352,0,B,0,1,0.61,7.18,370,0,0.0,2656.6,0.0,-1224.7,-46.1,10,1,6.5,0.0,1.0,-6.1
49082,BAK_DON_272,Donuts,Bakery,STORE_036,Northeast,SUPPLIER_10,2024-08-28,2024-08-31,4,3,15.7,4.3,5.13,2.97,415,0.5,2,0,8,154,0.38,1,24.3,4,9,0.209,0,B,0,1,0.5,2.56,260,155,37.3,665.6,460.35,-566.95,-85.2,8,0,4.5,0.0,20.0,-4.300000000000001
49083,DEL_HAM_475,Ham,Deli,STORE_044,Northeast,SUPPLIER_07,2023-06-26,2023-06-29,3,3,3.7,0.3,4.77,2.8,478,0.75,0,0,6,263,0.24,0,30.1,10,10,0.075,0,A,1,1,0.2,3.82,456,22,4.6,1741.92,61.6,403.52,23.2,9,0,8.5,0.11764705882352941,4.0,-0.2999999999999998
49085,BEV_SMO_746,Smoothies,Beverages,STORE_009,Northeast,SUPPLIER_19,2024-05-21,2024-05-27,9,6,5.6,0.6,9.29,6.38,92,0.4,1,0,5,20,0.38,2,28.5,8,7,0.175,1,B,5,0,0.0,9.29,64,28,30.4,594.56,178.64,7.6,1.3,10,0,18.5,0.2702702702702703,5.0,0.5999999999999996
49086,MEA_CHI_612,Chicken,Meat,STORE_009,Northeast,SUPPLIER_12,2023-05-29,2023-06-05,7,7,1.0,0.0,5.14,2.18,162,0.9,0,0,5,37,0.1,0,15.3,5,8,0.151,0,B,5,0,0.0,5.14,162,0,0.0,832.68,0.0,479.52,57.6,6,0,6.5,0.7692307692307693,1.0,0.0
49087,PHA_PRO_373,Probiotics,Pharmaceuticals,STORE_050,West,SUPPLIER_09,2024-12-11,2025-10-13,422,306,6.1,1.1,79.15,48.15,474,0.85,2,0,12,0,0.43,1,31.4,6,7,0.226,0,B,306,0,0.0,79.15,0,474,100.0,0.0,22823.1,-22823.1,0.0,8,0,381.6,0.8018867924528301,5.0,1.0999999999999996
49088,SEA_CRA_216,Crab,Seafood,STORE_017,West,SUPPLIER_04,2024-01-03,2024-01-05,2,2,-1.6,1.6,17.31,9.42,228,0.95,2,0,1,163,0.23,0,59.7,10,9,0.142,0,A,0,1,0.66,5.89,228,0,0.0,1342.92,0.0,-804.84,-59.9,9,0,4.5,0.0,0.0,-1.6
49091,FRO_ICE_499,Ice Cream,Frozen_Meals,STORE_003,Midwest,SUPPLIER_17,2023-09-19,2024-03-24,227,187,-23.3,3.3,11.29,6.64,232,0.3,1,0,9,0,0.48,0,28.4,8,7,0.177,0,B,186,0,0.0,11.29,0,232,100.0,0.0,1540.48,-1540.48,0.0,9,0,212.3,0.8761186999528968,-20.0,-3.3000000000000007
49092,PRO_APP_181,Apples,Produce,STORE_044,Northeast,SUPPLIER_18,2023-04-02,2023-04-21,19,19,6.4,1.6,3.8,2.48,465,0.6,6,1,4,32,0.14,0,43.9,8,9,0.14,0,A,18,0,0.0,3.8,465,0,0.0,1767.0,0.0,613.8,34.7,8,0,12.0,1.5,8.0,-1.5999999999999996
49093,DAI_SOU_402,Sour Cream,Dairy,STORE_021,Southeast,SUPPLIER_14,2023-12-13,2023-12-18,6,5,4.7,0.7,2.54,1.16,423,0.7,2,0,12,107,0.16,0,59.7,5,8,0.209,0,B,4,0,0.0,2.54,400,23,5.4,1016.0,26.68,525.32,51.7,6,0,17.5,0.22857142857142856,4.0,0.7000000000000002
49094,FRO_PIZ_626,Pizza,Frozen_Meals,STORE_030,Southwest,SUPPLIER_07,2024-04-23,2025-01-30,307,282,-20.6,0.6,14.25,7.68,116,0.3,1,0,4,0,0.16,0,32.0,7,8,0.149,0,B,279,0,0.0,14.25,0,116,100.0,0.0,890.88,-890.88,0.0,9,0,212.3,1.3141780499293452,-20.0,-0.6000000000000014
49095,DEL_DIP_188,Dips,Deli,STORE_026,West,SUPPLIER_20,2023-04-24,2023-05-02,9,8,3.2,0.8,10.97,4.97,304,0.75,0,0,4,64,0.25,0,17.8,4,8,0.187,0,B,8,0,0.0,10.97,304,0,0.0,3334.88,0.0,1824.0,54.7,9,0,8.5,0.9411764705882353,4.0,-0.7999999999999998
49096,PRO_GRA_463,Grapes,Produce,STORE_003,Midwest,SUPPLIER_01,2023-06-18,2023-06-24,9,6,8.4,0.4,2.02,0.88,155,0.6,6,1,6,45,0.2,2,50.1,8,5,0.24,0,B,5,0,0.0,2.02,155,0,0.0,313.1,0.0,176.7,56.4,7,0,12.0,0.4166666666666667,8.0,0.40000000000000036
49097,PRO_GRA_731,Grapes,Produce,STORE_023,Southwest,SUPPLIER_08,2023-03-22,2023-04-06,16,15,8.7,0.7,2.01,1.06,118,0.6,2,0,3,5,0.15,0,4.6,8,9,0.107,0,A,13,0,0.0,2.01,77,41,34.7,154.77,43.46,29.69,19.2,9,0,12.0,1.0833333333333333,8.0,0.6999999999999993
49098,MEA_TUR_652,Turkey,Meat,STORE_001,Northeast,SUPPLIER_12,2024-10-17,2024-10-20,3,3,-1.5,2.5,19.78,9.43,475,0.9,3,0,10,217,0.3,0,29.3,6,10,0.155,0,A,1,1,0.17,16.42,220,255,53.7,3612.4,2404.65,-866.85,-24.0,6,0,6.5,0.15384615384615385,1.0,-2.5
49099,DAI_BUT_444,Butter,Dairy,STORE_030,Southwest,SUPPLIER_08,2023-01-09,2023-01-31,28,22,6.4,2.4,4.23,2.15,92,0.7,0,0,1,6,0.19,2,58.7,7,8,0.217,0,B,19,0,0.0,4.23,92,0,0.0,389.16,0.0,191.36,49.2,9,1,17.5,1.0857142857142856,4.0,2.4000000000000004
49100,DEL_SAL_712,Salami,Deli,STORE_012,Northeast,SUPPLIER_13,2023-06-05,2023-06-11,7,6,3.7,0.3,6.36,3.82,53,0.75,0,0,6,13,0.13,0,31.5,9,8,0.142,0,A,3,0,0.0,6.36,33,20,37.7,209.88,76.4,7.42,3.5,10,0,8.5,0.35294117647058826,4.0,-0.2999999999999998
49101,PHA_BIO_758,Biologics,Pharmaceuticals,STORE_029,Southeast,SUPPLIER_08,2023-10-16,2025-02-08,490,481,5.8,0.8,286.39,162.8,168,0.85,0,0,10,0,0.21,1,49.4,7,8,0.17,0,B,479,0,0.0,286.39,0,168,100.0,0.0,27350.4,-27350.4,0.0,9,0,381.6,1.2552410901467506,5.0,0.7999999999999998
49102,SEA_TIL_662,Tilapia,Seafood,STORE_004,Southeast,SUPPLIER_15,2023-10-30,2023-11-05,6,6,0.2,0.2,13.48,7.48,229,0.95,0,0,10,46,0.29,0,45.1,7,7,0.175,0,B,6,0,0.0,13.48,229,0,0.0,3086.92,0.0,1374.0,44.5,6,0,4.5,1.3333333333333333,0.0,0.2
49103,BEV_FRE_553,Fresh Juice,Beverages,STORE_025,Southwest,SUPPLIER_08,2024-12-01,2024-12-13,14,12,4.2,0.8,6.11,3.06,182,0.4,6,1,12,16,0.36,0,12.5,9,9,0.104,0,A,12,0,0.0,6.11,158,24,13.2,965.38,73.44,408.46,42.3,9,0,18.5,0.6486486486486487,5.0,-0.7999999999999998
49104,REA_FRE_590,Fresh Pasta,Ready_to_Eat,STORE_036,Northeast,SUPPLIER_14,2024-02-21,2024-02-24,4,3,5.8,1.8,8.86,5.39,395,0.9,2,0,2,182,0.14,0,35.4,6,8,0.221,0,B,2,0,0.0,8.86,261,134,33.9,2312.46,722.26,183.41,7.9,6,0,3.0,0.6666666666666666,4.0,1.7999999999999998
49105,DEL_PRE_280,Prepared Salads,Deli,STORE_012,Northeast,SUPPLIER_15,2024-08-05,2024-08-13,9,8,4.2,0.2,8.6,3.51,277,0.75,0,0,8,42,0.15,0,67.4,8,9,0.152,0,A,6,0,0.0,8.6,235,42,15.2,2021.0,147.42,1048.73,51.9,6,0,8.5,0.7058823529411765,4.0,0.20000000000000018
49106,PRO_LET_252,Lettuce,Produce,STORE_046,West,SUPPLIER_10,2024-02-02,2024-02-08,9,6,8.1,0.1,4.75,2.05,385,0.6,4,0,2,45,0.17,0,7.6,7,5,0.216,1,B,5,0,0.0,4.75,241,144,37.4,1144.75,295.2,355.5,31.1,8,0,12.0,0.4166666666666667,8.0,0.09999999999999964
49107,DEL_SAL_948,Salami,Deli,STORE_050,West,SUPPLIER_06,2023-07-07,2023-07-14,8,7,-1.0,5.0,8.81,5.18,63,0.75,4,0,7,8,0.5,1,71.1,8,5,0.308,1,B,5,0,0.0,8.81,37,26,41.3,325.97,134.68,-0.37,-0.1,8,0,8.5,0.5882352941176471,4.0,-5.0
49108,SEA_TUN_210,Tuna,Seafood,STORE_047,Northeast,SUPPLIER_16,2024-06-17,2024-06-22,6,5,1.6,1.6,40.41,24.56,32,0.95,0,0,6,6,0.2,0,15.2,6,9,0.175,0,B,2,1,0.26,29.9,21,11,34.4,627.9,270.16,-158.02,-25.2,10,0,4.5,0.4444444444444444,0.0,1.6
49109,PRO_APP_499,Apples,Produce,STORE_045,Southwest,SUPPLIER_03,2023-07-21,2023-07-27,9,6,7.7,0.3,1.44,0.69,307,0.6,4,0,7,64,0.42,0,10.8,4,8,0.191,1,B,3,1,0.2,1.15,214,93,30.3,246.1,64.17,34.27,13.9,9,0,12.0,0.25,8.0,-0.2999999999999998
49110,FRO_FRO_236,Frozen Vegetables,Frozen_Meals,STORE_028,Northeast,SUPPLIER_05,2024-05-18,2024-08-07,101,81,-18.5,1.5,16.38,10.53,347,0.3,5,1,5,3,0.41,0,45.2,9,5,0.209,1,B,81,0,0.0,16.38,242,105,30.3,3963.96,1105.65,310.05,7.8,10,1,212.3,0.3815355628827131,-20.0,1.5
49111,REA_SOU_945,Soups,Ready_to_Eat,STORE_029,Southeast,SUPPLIER_07,2024-01-06,2024-01-11,5,5,7.3,3.3,15.21,10.08,291,0.9,5,1,1,129,0.35,1,48.1,4,9,0.223,0,B,4,0,0.0,15.21,291,0,0.0,4426.11,0.0,1492.83,33.7,9,0,3.0,1.3333333333333333,4.0,3.3
49112,BAK_CRO_735,Croissants,Bakery,STORE_044,Northeast,SUPPLIER_14,2024-02-13,2024-02-17,4,4,21.6,1.6,10.6,5.47,344,0.5,1,0,2,128,0.34,0,25.5,4,6,0.224,1,C,2,1,0.17,8.8,240,104,30.2,2112.0,568.88,230.32,10.9,6,0,4.5,0.4444444444444444,20.0,1.6000000000000014
49113,FRO_ICE_392,Ice Cream,Frozen_Meals,STORE_027,Midwest,SUPPLIER_15,2024-08-10,2024-11-01,85,83,-19.9,0.1,7.06,3.77,370,0.3,5,1,8,15,0.22,0,16.8,7,6,0.173,0,B,80,0,0.0,7.06,370,0,0.0,2612.2,0.0,1217.3,46.6,6,1,212.3,0.3768252472915685,-20.0,0.10000000000000142
49114,DAI_CRE_328,Cream,Dairy,STORE_027,Midwest,SUPPLIER_04,2023-05-26,2023-06-14,26,19,3.4,0.6,10.62,4.27,187,0.7,4,0,5,10,0.18,4,38.2,8,6,0.213,0,B,17,0,0.0,10.62,159,28,15.0,1688.58,119.56,890.09,52.7,9,0,17.5,0.9714285714285714,4.0,-0.6000000000000001
49115,DAI_BUT_584,Butter,Dairy,STORE_004,Southeast,SUPPLIER_17,2024-11-12,2024-11-30,26,18,9.1,5.1,6.6,4.12,443,0.7,1,0,11,19,0.47,6,26.0,5,10,0.222,1,B,16,0,0.0,6.6,244,199,44.9,1610.4,819.88,-214.76,-13.3,9,0,17.5,0.9142857142857143,4.0,5.1
49116,REA_WRA_851,Wraps,Ready_to_Eat,STORE_046,West,SUPPLIER_11,2023-02-11,2023-02-14,3,3,5.0,1.0,12.52,6.43,201,0.9,5,1,2,158,0.36,0,56.5,6,8,0.187,0,B,2,0,0.0,12.52,201,0,0.0,2516.52,0.0,1224.09,48.6,6,0,3.0,0.6666666666666666,4.0,1.0
49117,BEV_SMO_287,Smoothies,Beverages,STORE_020,West,SUPPLIER_10,2024-07-29,2024-08-05,8,7,5.4,0.4,8.99,4.8,342,0.4,0,0,7,79,0.29,0,11.8,9,10,0.079,0,A,6,0,0.0,8.99,342,0,0.0,3074.58,0.0,1432.98,46.6,8,0,18.5,0.32432432432432434,5.0,0.40000000000000036
49118,DEL_PRE_703,Prepared Salads,Deli,STORE_040,Midwest,SUPPLIER_03,2023-07-25,2023-08-01,9,7,3.6,0.4,9.59,4.99,177,0.75,1,0,7,30,0.31,1,25.1,8,7,0.178,0,B,6,0,0.0,9.59,177,0,0.0,1697.43,0.0,814.2,48.0,9,0,8.5,0.7058823529411765,4.0,-0.3999999999999999
49120,PRO_TOM_991,Tomatoes,Produce,STORE_043,Midwest,SUPPLIER_14,2023-01-31,2023-02-15,17,15,4.1,3.9,1.06,0.51,106,0.6,1,0,1,11,0.11,3,23.1,7,10,0.153,0,A,12,0,0.0,1.06,106,0,0.0,112.36,0.0,58.3,51.9,6,0,12.0,1.0,8.0,-3.9000000000000004
49121,PRO_BER_328,Berries,Produce,STORE_037,Northeast,SUPPLIER_07,2024-12-31,2025-01-11,16,11,11.0,3.0,1.77,0.92,255,0.6,1,0,12,16,0.19,0,62.9,8,7,0.238,1,B,8,0,0.0,1.77,116,139,54.5,205.32,127.88,-29.28,-14.3,9,0,12.0,0.6666666666666666,8.0,3.0
49127,PRO_GRA_339,Grapes,Produce,STORE_029,Southeast,SUPPLIER_07,2024-12-26,2025-01-09,21,14,8.5,0.5,2.22,1.49,316,0.6,3,0,12,15,0.44,0,7.7,7,8,0.161,1,B,12,0,0.0,2.22,164,152,48.1,364.08,226.48,-106.76,-29.3,9,0,12.0,1.0,8.0,0.5
49128,PHA_PRO_802,Probiotics,Pharmaceuticals,STORE_010,West,SUPPLIER_02,2023-12-11,2024-12-21,415,376,6.0,1.0,212.4,111.91,402,0.85,0,0,12,2,0.41,1,22.8,8,8,0.155,0,A,375,0,0.0,212.4,402,0,0.0,85384.8,0.0,40396.98,47.3,7,1,381.6,0.9827044025157232,5.0,1.0
49129,DAI_COT_518,Cottage Cheese,Dairy,STORE_032,Midwest,SUPPLIER_05,2024-01-04,2024-01-25,29,21,1.2,2.8,8.72,4.75,468,0.7,3,0,1,16,0.31,1,63.2,4,10,0.222,0,B,18,0,0.0,8.72,359,109,23.3,3130.48,517.75,907.48,29.0,10,1,17.5,1.0285714285714285,4.0,-2.8
49130,BAK_CAK_577,Cakes,Bakery,STORE_008,West,SUPPLIER_08,2024-02-09,2024-02-11,3,2,17.0,3.0,2.93,1.5,398,0.5,4,0,2,190,0.49,4,26.3,10,5,0.223,0,B,0,1,0.46,1.58,278,120,30.2,439.24,180.0,-157.76,-35.9,9,0,4.5,0.0,20.0,-3.0
49131,DAI_MIL_708,Milk,Dairy,STORE_043,Midwest,SUPPLIER_03,2023-07-27,2023-08-08,13,12,2.6,1.4,5.6,2.71,382,0.7,3,0,7,36,0.4,2,54.2,6,6,0.235,0,B,9,0,0.0,5.6,372,10,2.6,2083.2,27.1,1047.98,50.3,9,0,17.5,0.5142857142857142,4.0,-1.4
